    2.410000e+02    -1.305410e-04    -2.740440e-04    3.349181e-05
    2.420000e+02    -1.286269e-04    -2.698825e-04    3.313739e-05
    2.430000e+02    -1.267321e-04    -2.657929e-04    3.278638e-05
    2.440000e+02    -1.248576e-04    -2.617738e-04    3.243886e-05
    2.450000e+02    -1.230039e-04    -2.578243e-04    3.209488e-05
    2.460000e+02    -1.211717e-04    -2.539433e-04    3.175450e-05
    2.470000e+02    -1.193615e-04    -2.501298e-04    3.141776e-05
    2.480000e+02    -1.175740e-04    -2.463830e-04    3.108471e-05
    2.490000e+02    -1.158096e-04    -2.427018e-04    3.075538e-05
    2.500000e+02    -1.140688e-04    -2.390855e-04    3.042978e-05
    2.510000e+02    -1.123520e-04    -2.355333e-04    3.010791e-05
    2.520000e+02    -1.106597e-04    -2.320443e-04    2.978975e-05
    2.530000e+02    -1.089922e-04    -2.286178e-04    2.947528e-05
    2.540000e+02    -1.073499e-04    -2.252528e-04    2.916447e-05
    2.550000e+02    -1.057333e-04    -2.219487e-04    2.885727e-05
    2.560000e+02    -1.041426e-04    -2.187046e-04    2.855367e-05
    2.570000e+02    -1.025783e-04    -2.155198e-04    2.825363e-05
    2.580000e+02    -1.010407e-04    -2.123936e-04    2.795718e-05
    2.590000e+02    -9.953021e-05    -2.093250e-04    2.766432e-05
    2.600000e+02    -9.804724e-05    -2.063134e-04    2.737511e-05
    2.610000e+02    -9.659214e-05    -2.033581e-04    2.708960e-05
    2.620000e+02    -9.516534e-05    -2.004581e-04    2.680788e-05
    2.630000e+02    -9.376727e-05    -1.976127e-04    2.653002e-05
    2.640000e+02    -9.239838e-05    -1.948210e-04    2.625609e-05
    2.650000e+02    -9.105913e-05    -1.920820e-04    2.598615e-05
    2.660000e+02    -8.975004e-05    -1.893946e-04    2.572023e-05
    2.670000e+02    -8.847162e-05    -1.867576e-04    2.545831e-05
    2.680000e+02    -8.722439e-05    -1.841700e-04    2.520035e-05
    2.690000e+02    -8.600886e-05    -1.816302e-04    2.494626e-05
    2.700000e+02    -8.482553e-05    -1.791368e-04    2.469587e-05
    2.710000e+02    -8.367484e-05    -1.766883e-04    2.444901e-05
    2.720000e+02    -8.255718e-05    -1.742831e-04    2.420544e-05
    2.730000e+02    -8.147281e-05    -1.719196e-04    2.396490e-05
    2.740000e+02    -8.042188e-05    -1.695961e-04    2.372711e-05
    2.750000e+02    -7.940439e-05    -1.673111e-04    2.349177e-05
    2.760000e+02    -7.842014e-05    -1.650630e-04    2.325859e-05
    2.770000e+02    -7.746873e-05    -1.628504e-04    2.302728e-05
    2.780000e+02    -7.654950e-05    -1.606718e-04    2.279760e-05
    2.790000e+02    -7.566156e-05    -1.585262e-04    2.256934e-05
    2.800000e+02    -7.480376e-05    -1.564126e-04    2.234235e-05
    2.810000e+02    -7.397468e-05    -1.543302e-04    2.211654e-05
    2.820000e+02    -7.317263e-05    -1.522784e-04    2.189190e-05
    2.830000e+02    -7.239571e-05    -1.502569e-04    2.166849e-05
    2.840000e+02    -7.164177e-05    -1.482654e-04    2.144642e-05
    2.850000e+02    -7.090850e-05    -1.463041e-04    2.122590e-05
    2.860000e+02    -7.019344e-05    -1.443730e-04    2.100716e-05
    2.870000e+02    -6.949405e-05    -1.424724e-04    2.079049e-05
    2.880000e+02    -6.880773e-05    -1.406027e-04    2.057619e-05
    2.890000e+02    -6.813193e-05    -1.387642e-04    2.036456e-05
    2.900000e+02    -6.746414e-05    -1.369573e-04    2.015588e-05
    2.910000e+02    -6.680201e-05    -1.351822e-04    1.995038e-05
    2.920000e+02    -6.614334e-05    -1.334390e-04    1.974825e-05
    2.930000e+02    -6.548619e-05    -1.317278e-04    1.954961e-05
    2.940000e+02    -6.482883e-05    -1.300484e-04    1.935450e-05
    2.950000e+02    -6.416987e-05    -1.284003e-04    1.916288e-05
    2.960000e+02    -6.350816e-05    -1.267831e-04    1.897462e-05
    2.970000e+02    -6.284291e-05    -1.251960e-04    1.878956e-05
    2.980000e+02    -6.217358e-05    -1.236380e-04    1.860745e-05
    2.990000e+02    -6.149994e-05    -1.221083e-04    1.842802e-05
    3.000000e+02    -6.082203e-05    -1.206055e-04    1.825097e-05
